Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Wetbulb Temperature [C](TimeStep),Environment:Site Outdoor Air Humidity Ratio [kgWater/kgDryAir](TimeStep),Environment:Site Outdoor Air Barometric Pressure [Pa](TimeStep),WEST ZONE:Zone Air Temperature [C](TimeStep),EAST ZONE:Zone Air Temperature [C](TimeStep),NORTH ZONE:Zone Air Temperature [C](TimeStep),CHILLED WATER LOOP:Plant Supply Side Cooling Demand Rate [W](TimeStep),CHILLED WATER LOOP:Plant Supply Side Heating Demand Rate [W](TimeStep),HOT WATER LOOP:Plant Supply Side Cooling Demand Rate [W](TimeStep),HOT WATER LOOP:Plant Supply Side Heating Demand Rate [W](TimeStep),CHILLED WATER CONDENSER LOOP:Plant Supply Side Cooling Demand Rate [W](TimeStep),CHILLED WATER CONDENSER LOOP:Plant Supply Side Heating Demand Rate [W](TimeStep),REHEAT COIL ZONE 1:Heating Coil Heating Energy [J](TimeStep),REHEAT COIL ZONE 2:Heating Coil Heating Energy [J](TimeStep),REHEAT COIL ZONE 3:Heating Coil Heating Energy [J](TimeStep),DETAILED COOLING COIL:Cooling Coil Total Cooling Energy [J](TimeStep),LITTLE CHILLER:Chiller Electricity Rate [W](TimeStep),LITTLE CHILLER:Chiller Evaporator Cooling Rate [W](TimeStep),LITTLE CHILLER:Chiller Evaporator Inlet Temperature [C](TimeStep),LITTLE CHILLER:Chiller Evaporator Outlet Temperature [C](TimeStep),LITTLE CHILLER:Chiller Evaporator Mass Flow Rate [kg/s](TimeStep),LITTLE CHILLER:Chiller Condenser Heat Transfer Rate [W](TimeStep),LITTLE CHILLER:Chiller Condenser Inlet Temperature [C](TimeStep),LITTLE CHILLER:Chiller Condenser Outlet Temperature [C](TimeStep),LITTLE CHILLER:Chiller Condenser Mass Flow Rate [kg/s](TimeStep),BIG CHILLER:Chiller Electricity Rate [W](TimeStep),BIG CHILLER:Chiller Evaporator Cooling Rate [W](TimeStep),BIG CHILLER:Chiller Evaporator Inlet Temperature [C](TimeStep),BIG CHILLER:Chiller Evaporator Outlet Temperature [C](TimeStep),BIG CHILLER:Chiller Evaporator Mass Flow Rate [kg/s](TimeStep),BIG CHILLER:Chiller Condenser Heat Transfer Rate [W](TimeStep),BIG CHILLER:Chiller Condenser Inlet Temperature [C](TimeStep),BIG CHILLER:Chiller Condenser Outlet Temperature [C](TimeStep),BIG CHILLER:Chiller Condenser Mass Flow Rate [kg/s](TimeStep),BIG TOWER1:Cooling Tower Inlet Temperature [C](TimeStep),BIG TOWER1:Cooling Tower Outlet Temperature [C](TimeStep),BIG TOWER1:Cooling Tower Mass Flow Rate [kg/s](TimeStep),BIG TOWER1:Cooling Tower Heat Transfer Rate [W](TimeStep),BIG TOWER1:Cooling Tower Fan Electricity Rate [W](TimeStep),BIG TOWER1:Cooling Tower Fan Electricity Energy [J](TimeStep),BIG TOWER2:Cooling Tower Inlet Temperature [C](TimeStep),BIG TOWER2:Cooling Tower Outlet Temperature [C](TimeStep),BIG TOWER2:Cooling Tower Mass Flow Rate [kg/s](TimeStep),BIG TOWER2:Cooling Tower Heat Transfer Rate [W](TimeStep),BIG TOWER2:Cooling Tower Fan Electricity Rate [W](TimeStep),BIG TOWER2:Cooling Tower Fan Electricity Energy [J](TimeStep) 
 01/21  16:00:00,-16.6,-16.6,0.0008974771856968442,98886.0,20.001722944065173,20.00083310135214,19.99763367161665,0.0,0.0,0.0,8233.430391115451,0.0,0.0,1299028.0418378376,1470296.7901621359,2259095.5692995728,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  16:10:00,-16.6,-16.6,0.0008974771856968442,98886.0,19.998640135649614,20.00585402219951,19.994738175925649,0.0,0.0,0.0,8575.818993180766,0.0,0.0,1348356.9217664893,1521073.0112459644,2317783.646027959,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  16:20:00,-16.6,-16.6,0.0008974771856968442,98886.0,20.004296577724316,20.00317863759439,19.998467279861506,0.0,0.0,0.0,8525.049581394214,0.0,0.0,1348392.5124382685,1512734.0808156816,2317844.22959918,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  16:30:00,-16.6,-16.6,0.0008974771856968442,98886.0,20.003347736987146,19.998427287976669,19.995895823063007,0.0,0.0,0.0,8437.441937705902,0.0,0.0,1338518.3628123892,1504226.9802077164,2303126.236980752,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  16:40:00,-16.6,-16.6,0.0008974771856968442,98886.0,19.995514724540376,20.004460183231655,20.000307157055674,0.0,0.0,0.0,8422.591993257716,0.0,0.0,1328776.4881157794,1504336.0216210846,2303286.41712421,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  16:50:00,-16.6,-16.6,0.0008974771856968442,98886.0,19.999839729263419,19.993608915108604,19.99705633016009,0.0,0.0,0.0,8353.855471145542,0.0,0.0,1328769.6778553797,1487382.7391362948,2288614.0752127196,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  17:00:00,-16.6,-16.6,0.0008974771856968442,98886.0,20.009109058842307,19.993855898741587,20.000771051676784,0.0,0.0,0.0,8364.202131526987,0.0,0.0,1328864.298223999,1487491.7787837852,2288775.070131468,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  17:10:00,-16.6,-16.6,0.0008974771856968442,98886.0,17.23361678117606,16.6087026873961,16.67860107817293,0.0,0.0,0.0,210.95012181398736,0.0,0.0,0.0,89250.20015710034,107925.97117071161,0.0,0.0,0.0,6.670000000000001,6.670000000000001,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.670000000000001,6.670000000000001,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  17:20:00,-16.6,-16.6,0.0008974771856968442,98886.0,16.13716868556567,15.50696973437459,15.555440301542028,0.0,0.0,0.0,219.72820828034433,0.0,0.0,0.0,101268.61751109286,132659.62844141265,0.0,0.0,0.0,6.669999999999997,6.669999999999997,0.0,0.0,9.999999999999997,9.999999999999997,0.0,0.0,0.0,6.669999999999997,6.669999999999997,0.0,0.0,9.999999999999997,9.999999999999997,0.0,9.999999999999997,9.999999999999997,0.0,0.0,0.0,0.0,9.999999999999997,9.999999999999997,0.0,0.0,0.0,0.0 
 01/21  17:30:00,-16.6,-16.6,0.0008974771856968442,98886.0,15.529367860117994,15.100976573793658,15.121429633373279,0.0,0.0,0.0,610.4740400172532,0.0,0.0,0.0,263683.8795590724,353148.911226252,0.0,0.0,0.0,6.669999999999996,6.669999999999996,0.0,0.0,9.999999999999997,9.999999999999997,0.0,0.0,0.0,6.669999999999996,6.669999999999996,0.0,0.0,9.999999999999997,9.999999999999997,0.0,9.999999999999997,9.999999999999997,0.0,0.0,0.0,0.0,9.999999999999997,9.999999999999997,0.0,0.0,0.0,0.0 
 01/21  17:40:00,-16.6,-16.6,0.0008974771856968442,98886.0,15.253334446102649,15.018499746540014,15.019453029138682,0.0,0.0,0.0,968.3577606009101,0.0,0.0,35201.917269133504,389829.0466576171,520194.12683868527,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  17:50:00,-16.6,-16.6,0.0008974771856968442,98886.0,15.056613979179274,15.006879439407566,14.99853635329459,0.0,0.0,0.0,1285.4624444762504,0.0,0.0,64324.5778190802,476024.2567074922,635439.572516508,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  18:00:00,-16.6,-16.6,0.0008974771856968442,98886.0,15.027377591500871,15.001842869938564,14.996839301009281,0.0,0.0,0.0,1516.4669860771124,0.0,0.0,118153.94660813677,509592.4049566753,684906.2957824693,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  18:10:00,-16.6,-16.6,0.0008974771856968442,98886.0,15.012513888196084,14.998865607235217,14.997046155497138,0.0,0.0,0.0,8162.641429945974,0.0,0.0,1380351.0586069267,1418572.3734138634,2135638.1181142616,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  18:20:00,-16.6,-16.6,0.0008974771856968442,98886.0,15.00199387911451,14.993284172699655,14.994650191497556,0.0,0.0,0.0,8384.150761053896,0.0,0.0,1414986.7571548206,1450602.202915305,2183010.701697254,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  18:30:00,-16.6,-16.6,0.0008974771856968442,98886.0,15.007807622133607,14.995029223236572,14.991425227937443,0.0,0.0,0.0,8562.085665396982,0.0,0.0,1449163.253548928,1482190.6725183675,2220457.7150386336,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  18:40:00,-16.6,-16.6,0.0008974771856968442,98886.0,14.998674991888406,14.992792616345258,14.994423414168497,0.0,0.0,0.0,8674.979060096412,0.0,0.0,1460342.0877247169,1502824.2197374847,2257084.2437172986,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  18:50:00,-16.6,-16.6,0.0008974771856968442,98886.0,15.00756605101074,15.001695847022989,15.001771545753185,0.0,0.0,0.0,8842.916897558716,0.0,0.0,1493809.5351974194,1533581.771747073,2293479.1638487859,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  19:00:00,-16.6,-16.6,0.0008974771856968442,98886.0,15.007135971573609,14.994727710678446,14.996665984868386,0.0,0.0,0.0,8882.786648406658,0.0,0.0,1504558.6900635584,1543424.2543549056,2311022.178716923,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  19:10:00,-16.6,-16.6,0.0008974771856968442,98886.0,15.007626148897956,15.002320845932008,14.99979950070235,0.0,0.0,0.0,9036.269571031704,0.0,0.0,1526595.3623793754,1573659.3665516852,2346826.011360668,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  19:20:00,-16.6,-16.6,0.0008974771856968442,98886.0,15.00212313208286,14.997877876731458,14.996971757126266,0.0,0.0,0.0,9080.37976598384,0.0,0.0,1537360.4404131207,1583482.56980174,2364294.471559094,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  19:30:00,-16.6,-16.6,0.0008974771856968442,98886.0,15.00478745816397,14.995043023667348,15.003884627047157,0.0,0.0,0.0,9217.038079022883,0.0,0.0,1559125.6126234336,1603382.1940821538,2399493.9125607616,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  19:40:00,-16.6,-16.6,0.0008974771856968442,98886.0,15.00252338635449,15.000203848844086,15.003836016097742,0.0,0.0,0.0,9280.154908037684,0.0,0.0,1569773.2164203977,1622860.735712801,2416689.990375269,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  19:50:00,-16.6,-16.6,0.0008974771856968442,98886.0,14.995657625737178,14.994721777886579,14.9971696508887,0.0,0.0,0.0,9332.29627581767,0.0,0.0,1580446.2472342565,1632560.6633423996,2433894.4810856196,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  20:00:00,-16.6,-16.6,0.0008974771856968442,98886.0,14.9997370494993,14.993981672700484,15.00534159434995,0.0,0.0,0.0,9471.330301104399,0.0,0.0,1601923.4321645755,1652107.7336360587,2468414.3294286464,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  20:10:00,-16.6,-16.6,0.0008974771856968442,98886.0,15.00082345583011,15.002772338266786,15.001190276755916,0.0,0.0,0.0,9512.515893706708,0.0,0.0,1612331.9798646679,1671098.1732194573,2476669.749362006,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  20:20:00,-16.6,-16.6,0.0008974771856968442,98886.0,14.997061726832876,15.000732364191072,15.002283065997688,0.0,0.0,0.0,9592.50600676737,0.0,0.0,1622797.849603039,1680558.3873235249,2501901.492111709,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  20:30:00,-16.6,-16.6,0.0008974771856968442,98886.0,15.005010848429404,15.003943929790486,15.002195161930726,0.0,0.0,0.0,9681.43958850744,0.0,0.0,1643747.162965519,1699509.8992238073,2518735.1324313657,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  20:40:00,-16.6,-16.6,0.0008974771856968442,98886.0,14.995562289600946,15.0024190852483,15.001119414212813,0.0,0.0,0.0,9717.29946230725,0.0,0.0,1643611.754850088,1708755.2615182275,2535184.728799796,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  20:50:00,-16.6,-16.6,0.0008974771856968442,98886.0,14.998637001694475,15.00739208481312,14.998503602922236,0.0,0.0,0.0,9810.0252519194,0.0,0.0,1664485.6880025373,1727565.4906502893,2551981.012459585,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  21:00:00,-16.6,-16.6,0.0008974771856968442,98886.0,15.001824950473499,15.006525936538815,14.99736179408174,0.0,0.0,0.0,9866.27170655194,0.0,0.0,1674724.481825623,1736771.8489546166,2568364.868256994,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  21:10:00,-16.6,-16.6,0.0008974771856968442,98886.0,15.00094161940059,15.00096241045334,14.99749251640148,0.0,0.0,0.0,9923.285643746574,0.0,0.0,1684958.8614040949,1745978.1241966456,2584714.893860248,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  21:20:00,-16.6,-16.6,0.0008974771856968442,98886.0,14.998468745645218,15.007430505879795,14.997499390653765,0.0,0.0,0.0,9997.386234399395,0.0,0.0,1695237.3286588863,1764381.759616932,2601104.9982300444,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  21:30:00,-16.6,-16.6,0.0008974771856968442,98886.0,14.997675070769596,14.996684376349166,14.998304911468259,0.0,0.0,0.0,10037.25933907753,0.0,0.0,1705372.7099323918,1764346.7835978624,2617252.053762549,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  21:40:00,-16.6,-16.6,0.0008974771856968442,98886.0,14.996624729662907,14.99833499430071,14.998938249331163,0.0,0.0,0.0,10111.699434179842,0.0,0.0,1715612.6315815803,1782642.0065602435,2633531.6098018337,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  21:50:00,-16.6,-16.6,0.0008974771856968442,98886.0,14.996481530555613,15.000187323414116,15.00049486638202,0.0,0.0,0.0,10168.182332456696,0.0,0.0,1725687.9066018123,1791662.3452213817,2649536.1872360825,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  22:00:00,-16.6,-16.6,0.0008974771856968442,98886.0,14.99744725868909,14.998234242028236,15.003160090715511,0.0,0.0,0.0,10224.587703605233,0.0,0.0,1735694.6902288418,1800616.1975504389,2665411.830597119,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  22:10:00,-16.6,-16.6,0.0008974771856968442,98886.0,14.998837900915192,14.995471335794444,15.006363645876686,0.0,0.0,0.0,10280.791028516327,0.0,0.0,1745670.1466121118,1809542.0642402578,2681215.2309343719,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  22:20:00,-16.6,-16.6,0.0008974771856968442,98886.0,15.000505569746166,14.99372058362932,15.009926001845045,0.0,0.0,0.0,10336.762065147033,0.0,0.0,1755600.1938895845,1818425.3039011737,2696925.409981493,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  22:30:00,-16.6,-16.6,0.0008974771856968442,98886.0,15.002701521027153,15.004956406822093,14.998709142214742,0.0,0.0,0.0,10365.798546852873,0.0,0.0,1765470.0307104367,1836095.3121256086,2696842.9297247126,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  22:40:00,-16.6,-16.6,0.0008974771856968442,98886.0,14.992466889407986,14.997693074585952,14.995031023808507,0.0,0.0,0.0,10396.453122947609,0.0,0.0,1765475.8650681533,1836101.3729017615,2712529.1295133086,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  22:50:00,-16.6,-16.6,0.0008974771856968442,98886.0,14.998892738909527,15.000510257841507,14.997869408385212,0.0,0.0,0.0,10492.081671140691,0.0,0.0,1785482.5714184936,1853968.5945894167,2728540.292210421,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  23:00:00,-16.6,-16.6,0.0008974771856968442,98886.0,14.995587385513476,14.993600024640234,15.004121417344747,0.0,0.0,0.0,10514.625781550274,0.0,0.0,1785320.130600491,1853800.1078254788,2743806.8327403615,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  23:10:00,-16.6,-16.6,0.0008974771856968442,98886.0,15.005916596614134,15.000770863910893,14.994566109305064,0.0,0.0,0.0,10563.160628924736,0.0,0.0,1804928.5052741527,1871271.8986630582,2743857.4280005467,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  23:20:00,-16.6,-16.6,0.0008974771856968442,98886.0,15.002670126663821,14.995301370147163,14.992543521921713,0.0,0.0,0.0,10593.44330102015,0.0,0.0,1804838.4430080038,1871178.6289087309,2759151.1068876136,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  23:30:00,-16.6,-16.6,0.0008974771856968442,98886.0,14.999815646964397,15.001602661472678,14.997842230939883,0.0,0.0,0.0,10669.963957846438,0.0,0.0,1814704.1592531705,1888614.682320944,2774704.521794083,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  23:40:00,-16.6,-16.6,0.0008974771856968442,98886.0,15.003681230037639,14.996285104519896,15.005467816980284,0.0,0.0,0.0,10709.978793351693,0.0,0.0,1824290.1087116346,1888505.4727170147,2789812.8774296457,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  23:50:00,-16.6,-16.6,0.0008974771856968442,98886.0,14.99780467541569,15.005154628588766,14.998105061824229,0.0,0.0,0.0,10722.331591209975,0.0,0.0,1824182.3731681447,1905547.0766210876,2789650.341348525,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  24:00:00,-16.6,-16.6,0.0008974771856968442,98886.0,14.996367554127398,15.000011344549236,14.996584993714635,0.0,0.0,0.0,10771.09830836119,0.0,0.0,1833928.9439313447,1905644.7341560245,2804978.310794342,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 07/21  00:10:00,22.885,20.531814754724495,0.014592316598352267,98886.0,32.145352008708957,31.59004039435461,31.90341848199905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.285057587897986,16.285057587897986,0.0,0.0,39.880473708957847,39.880473708957847,0.0,0.0,0.0,16.285057587897986,16.285057587897986,0.0,0.0,39.880473708957847,39.880473708957847,0.0,45.55583970883257,45.55583970883257,0.0,0.0,0.0,0.0,45.55583970883257,45.55583970883257,0.0,0.0,0.0,0.0 
