Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Wetbulb Temperature [C](TimeStep),Environment:Site Outdoor Air Humidity Ratio [kgWater/kgDryAir](TimeStep),Environment:Site Outdoor Air Barometric Pressure [Pa](TimeStep),WEST ZONE:Zone Air Temperature [C](TimeStep),EAST ZONE:Zone Air Temperature [C](TimeStep),NORTH ZONE:Zone Air Temperature [C](TimeStep),CHILLED WATER LOOP:Plant Supply Side Cooling Demand Rate [W](TimeStep),CHILLED WATER LOOP:Plant Supply Side Heating Demand Rate [W](TimeStep),HOT WATER LOOP:Plant Supply Side Cooling Demand Rate [W](TimeStep),HOT WATER LOOP:Plant Supply Side Heating Demand Rate [W](TimeStep),CHILLED WATER CONDENSER LOOP:Plant Supply Side Cooling Demand Rate [W](TimeStep),CHILLED WATER CONDENSER LOOP:Plant Supply Side Heating Demand Rate [W](TimeStep),REHEAT COIL ZONE 1:Heating Coil Heating Energy [J](TimeStep),REHEAT COIL ZONE 2:Heating Coil Heating Energy [J](TimeStep),REHEAT COIL ZONE 3:Heating Coil Heating Energy [J](TimeStep),DETAILED COOLING COIL:Cooling Coil Total Cooling Energy [J](TimeStep),LITTLE CHILLER:Chiller Evaporator Cooling Rate [W](TimeStep),LITTLE CHILLER:Chiller Evaporator Inlet Temperature [C](TimeStep),LITTLE CHILLER:Chiller Evaporator Outlet Temperature [C](TimeStep),LITTLE CHILLER:Chiller Evaporator Mass Flow Rate [kg/s](TimeStep),LITTLE CHILLER:Chiller Condenser Heat Transfer Rate [W](TimeStep),LITTLE CHILLER:Chiller Condenser Inlet Temperature [C](TimeStep),LITTLE CHILLER:Chiller Condenser Outlet Temperature [C](TimeStep),LITTLE CHILLER:Chiller Condenser Mass Flow Rate [kg/s](TimeStep),BIG CHILLER:Chiller Evaporator Cooling Rate [W](TimeStep),BIG CHILLER:Chiller Evaporator Inlet Temperature [C](TimeStep),BIG CHILLER:Chiller Evaporator Outlet Temperature [C](TimeStep),BIG CHILLER:Chiller Evaporator Mass Flow Rate [kg/s](TimeStep),BIG CHILLER:Chiller Condenser Heat Transfer Rate [W](TimeStep),BIG CHILLER:Chiller Condenser Inlet Temperature [C](TimeStep),BIG CHILLER:Chiller Condenser Outlet Temperature [C](TimeStep),BIG CHILLER:Chiller Condenser Mass Flow Rate [kg/s](TimeStep),BIG TOWER1:Cooling Tower Inlet Temperature [C](TimeStep),BIG TOWER1:Cooling Tower Outlet Temperature [C](TimeStep),BIG TOWER1:Cooling Tower Mass Flow Rate [kg/s](TimeStep),BIG TOWER1:Cooling Tower Heat Transfer Rate [W](TimeStep),BIG TOWER2:Cooling Tower Inlet Temperature [C](TimeStep),BIG TOWER2:Cooling Tower Outlet Temperature [C](TimeStep),BIG TOWER2:Cooling Tower Mass Flow Rate [kg/s](TimeStep),BIG TOWER2:Cooling Tower Heat Transfer Rate [W](TimeStep) 
 01/21  18:00:00,-16.6,-16.6,0.0008974771856968442,98886.0,15.027349858544634,15.001717318442586,14.996744839764382,0.0,0.0,0.0,1516.4187144323992,0.0,0.0,118153.06531104936,509583.00792183217,684892.333389039,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0 
 01/21  18:10:00,-16.6,-16.6,0.0008974771856968442,98886.0,15.01243835094065,14.99867426564691,14.996916230078157,0.0,0.0,0.0,8162.3778431331679,0.0,0.0,1380301.110889753,1418506.1191644499,2135574.5017302997,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0 
 01/21  18:20:00,-16.6,-16.6,0.0008974771856968442,98886.0,15.001870911663233,14.993036894456037,14.99447935736287,0.0,0.0,0.0,8383.863121227212,0.0,0.0,1414935.8551247786,1450534.4618920382,2182945.8108329058,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0 
 01/21  18:30:00,-16.6,-16.6,0.0008974771856968442,98886.0,15.007656646966929,14.994757686747806,14.991229613434875,0.0,0.0,0.0,8561.782602647407,0.0,0.0,1449111.4074495375,1482121.446875334,2220392.271294603,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0 
 01/21  18:40:00,-16.6,-16.6,0.0008974771856968442,98886.0,14.99850654646161,14.99250904036473,14.994214209736202,0.0,0.0,0.0,8674.666953012083,0.0,0.0,1460290.2615241549,1502753.8383183417,2257017.2462702665,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0 
 01/21  18:50:00,-16.6,-16.6,0.0008974771856968442,98886.0,15.007386694516463,15.00140233677479,15.001553983482989,0.0,0.0,0.0,8842.594437178577,0.0,0.0,1493755.742143431,1533508.8469080125,2293410.0610233007,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0 
 01/21  19:00:00,-16.6,-16.6,0.0008974771856968442,98886.0,15.006946736074659,14.994423698798146,14.996439413733894,0.0,0.0,0.0,8882.45910187375,0.0,0.0,1504504.4115754038,1543350.6593478933,2310952.161772902,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0 
 01/21  19:10:00,-16.6,-16.6,0.0008974771856968442,98886.0,15.007428077543839,15.00200804684775,14.999564593663705,0.0,0.0,0.0,9035.932737388182,0.0,0.0,1526539.769872826,1573583.053065386,2346753.653063804,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0 
 01/21  19:20:00,-16.6,-16.6,0.0008974771856968442,98886.0,15.001915573190196,14.997557162078639,14.996728999140528,0.0,0.0,0.0,9080.037859191596,0.0,0.0,1537304.3240005566,1583405.5429028762,2364221.144114766,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0 
 01/21  19:30:00,-16.6,-16.6,0.0008974771856968442,98886.0,15.00457220230489,14.99471442517894,15.003635455058485,0.0,0.0,0.0,9216.687713306941,0.0,0.0,1559068.1341608738,1603303.4116044823,2399418.174938938,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0 
 01/21  19:40:00,-16.6,-16.6,0.0008974771856968442,98886.0,15.002300532004025,14.999867802462804,15.003580596981335,0.0,0.0,0.0,9279.798639306266,0.0,0.0,1569715.166827467,1622780.1616368034,2416613.214493499,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0 
 01/21  19:50:00,-16.6,-16.6,0.0008974771856968442,98886.0,14.995426278366109,14.99437851820156,14.99690697526097,0.0,0.0,0.0,9331.935244124596,0.0,0.0,1580387.6168223818,1632479.31354482,2433816.6537624846,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0 
 01/21  20:00:00,-16.6,-16.6,0.0008974771856968442,98886.0,14.999499278981553,14.99363154460854,15.005073089737629,0.0,0.0,0.0,9470.960765977774,0.0,0.0,1601863.4033928726,1652024.5842702576,2468334.0440769188,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0 
 01/21  20:10:00,-16.6,-16.6,0.0008974771856968442,98886.0,15.000579220858033,15.002415736566313,15.009240098619842,0.0,0.0,0.0,9535.106157702832,0.0,0.0,1612271.3478736873,1671013.1874921553,2485047.1126882785,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0 
 01/21  20:20:00,-16.6,-16.6,0.0008974771856968442,98886.0,14.997954485943224,15.001293838944392,15.007199092857665,0.0,0.0,0.0,9587.130488100502,0.0,0.0,1622628.7587186688,1680361.0123676735,2501654.813643965,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0 
 01/21  20:30:00,-16.6,-16.6,0.0008974771856968442,98886.0,15.00622715792397,15.004800538633598,15.002952276852977,0.0,0.0,0.0,9678.330046924868,0.0,0.0,1643592.0080981784,1699326.7393292809,2518511.639158573,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0 
 01/21  20:40:00,-16.6,-16.6,0.0008974771856968442,98886.0,14.996146350429127,15.00276939448923,15.00087256340878,0.0,0.0,0.0,9715.404411880556,0.0,0.0,1643503.9551814434,1708619.7217765128,2535031.031760652,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0 
 01/21  20:50:00,-16.6,-16.6,0.0008974771856968442,98886.0,14.998657233262197,15.007260555722964,14.998542649945922,0.0,0.0,0.0,9808.815366026056,0.0,0.0,1664402.5224371069,1727455.212078406,2551866.133506507,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0 
 01/21  21:00:00,-16.6,-16.6,0.0008974771856968442,98886.0,15.001687242563323,15.006252205546988,14.997482834356302,0.0,0.0,0.0,9865.441301978257,0.0,0.0,1674649.002479112,1736669.3719201838,2568261.46182908,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0 
 01/21  21:10:00,-16.6,-16.6,0.0008974771856968442,98886.0,15.000810439442788,15.000696969871152,14.997473786098614,0.0,0.0,0.0,9922.648023300719,0.0,0.0,1684884.9567103775,1745877.1076827099,2584613.709456714,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0 
 01/21  21:20:00,-16.6,-16.6,0.0008974771856968442,98886.0,14.998325944393358,15.00715954282893,14.997383091788472,0.0,0.0,0.0,9996.84141796165,0.0,0.0,1695164.2385545835,1764280.3175450955,2601004.8876598246,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0 
 01/21  21:30:00,-16.6,-16.6,0.0008974771856968442,98886.0,14.99749713470255,14.996382995311164,14.998166275800145,0.0,0.0,0.0,10036.761290564133,0.0,0.0,1705300.2726167453,1764246.9375064464,2617152.773100407,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0 
 01/21  21:40:00,-16.6,-16.6,0.0008974771856968442,98886.0,14.996420908428462,14.998008398328814,14.998792917177076,0.0,0.0,0.0,10111.22278493795,0.0,0.0,1715540.4103471109,1782541.1204609678,2633432.500418714,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0 
 01/21  21:50:00,-16.6,-16.6,0.0008974771856968442,98886.0,14.996264262456347,14.999848204544414,15.000334770780015,0.0,0.0,0.0,10167.715331268357,0.0,0.0,1725615.5191037334,1791561.1120377468,2649436.6704316625,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0 
 01/21  22:00:00,-16.6,-16.6,0.0008974771856968442,98886.0,14.99722040453926,14.997886434183279,15.002983643064538,0.0,0.0,0.0,10224.123983719384,0.0,0.0,1735621.9482121454,1800514.421758543,2665311.622414973,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0 
 01/21  22:10:00,-16.6,-16.6,0.0008974771856968442,98886.0,14.998601538550626,15.007314668657502,15.006174527193388,0.0,0.0,0.0,10296.656086570332,0.0,0.0,1745596.9806979926,1818357.696833408,2681114.2278175896,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0 
 01/21  22:20:00,-16.6,-16.6,0.0008974771856968442,98886.0,15.001525340634855,15.000200251021731,14.9952460647209,0.0,0.0,0.0,10292.028607867589,0.0,0.0,1755395.8271970305,1818186.9829383346,2680865.5184274346,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0 
 01/21  22:30:00,-16.6,-16.6,0.0008974771856968442,98886.0,15.001925451777114,15.003764336421382,15.005522480160297,0.0,0.0,0.0,10417.571005023152,0.0,0.0,1765508.0270806549,1836106.9594405008,2712587.512529395,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0 
 01/21  22:40:00,-16.6,-16.6,0.0008974771856968442,98886.0,14.992464789775527,14.996636998000153,15.0031482026422,0.0,0.0,0.0,10390.21186491612,0.0,0.0,1765319.4417696123,1835911.058445857,2712301.600648334,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0 
 01/21  22:50:00,-16.6,-16.6,0.0008974771856968442,98886.0,15.000036891741928,15.001488485207876,14.999651668064951,0.0,0.0,0.0,10488.739658701044,0.0,0.0,1785292.4728272688,1853743.1337401819,2728263.8157654039,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0 
 01/21  23:00:00,-16.6,-16.6,0.0008974771856968442,98886.0,14.996446846845642,14.99460424353668,15.003419222480078,0.0,0.0,0.0,10512.622400792885,0.0,0.0,1785181.6670320316,1853628.2053572306,2743606.2243077948,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0 
 01/21  23:10:00,-16.6,-16.6,0.0008974771856968442,98886.0,15.006048531898096,15.00093723669471,14.994274819575283,0.0,0.0,0.0,10561.883063507608,0.0,0.0,1804827.1134856758,1871138.1300466909,2743716.094760154,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0 
 01/21  23:20:00,-16.6,-16.6,0.0008974771856968442,98886.0,15.002496232578672,14.995086776592333,14.992656488412467,0.0,0.0,0.0,10592.562034757038,0.0,0.0,1804750.8279209368,1871059.1287481907,2759028.8770980488,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0 
 01/21  23:30:00,-16.6,-16.6,0.0008974771856968442,98886.0,14.999644570184245,15.001409224728429,14.997846633483793,0.0,0.0,0.0,10669.272769893034,0.0,0.0,1814618.4131612622,1888495.8189254679,2774584.962535057,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0 
 01/21  23:40:00,-16.6,-16.6,0.0008974771856968442,98886.0,15.003529551635474,14.996133187045342,15.005311593994202,0.0,0.0,0.0,10709.374017861333,0.0,0.0,1824204.7477190525,1888387.971081741,2789693.7519803668,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0 
 01/21  23:50:00,-16.6,-16.6,0.0008974771856968442,98886.0,14.997624141550356,15.004971492491629,14.997909138598132,0.0,0.0,0.0,10721.76753358468,0.0,0.0,1824098.6067688065,1905428.9836614163,2789533.620672403,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0 
 01/21  24:00:00,-16.6,-16.6,0.0008974771856968442,98886.0,14.99615430856202,14.999787134567459,14.9963937102191,0.0,0.0,0.0,10770.55287981273,0.0,0.0,1833845.6083676418,1905528.0359478188,2804862.0975184186,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0 
 07/21  00:10:00,22.885,20.52314995923897,0.014586245853587669,98886.0,32.147597378121549,31.5915775224271,31.90441502084952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,45.54794944313992,45.54794944313992,0.0,0.0,45.54794944313992,45.54794944313992,0.0,0.0 
 07/21  00:20:00,22.78,20.49180338837954,0.014586247676863456,98886.0,32.059751006364,31.51714478251467,31.814753400938444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,45.54794944313992,45.54794944313992,0.0,0.0,45.54794944313992,45.54794944313992,0.0,0.0 
 07/21  00:30:00,22.675000000000006,20.460403323010885,0.01458624283194666,98886.0,31.973811530166218,31.44190761526585,31.725623349811437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,45.54794944313992,45.54794944313992,0.0,0.0,45.54794944313992,45.54794944313992,0.0,0.0 
 07/21  00:40:00,22.57,20.428974578175418,0.01458624451633222,98886.0,31.889464433157614,31.366143576763624,31.63657634807155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,45.54794944313992,45.54794944313992,0.0,0.0,45.54794944313992,45.54794944313992,0.0,0.0 
 07/21  00:50:00,22.465000000000005,20.39750811511365,0.014586246447686242,98886.0,31.806540112238176,31.289157424035243,31.547460593433585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,45.54794944313992,45.54794944313992,0.0,0.0,45.54794944313992,45.54794944313992,0.0,0.0 
 07/21  01:00:00,22.36,20.36599841906092,0.014586240922725888,98886.0,31.724919942807906,31.215135887023395,31.458354867844304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,45.54794944313992,45.54794944313992,0.0,0.0,45.54794944313992,45.54794944313992,0.0,0.0 
 07/21  01:10:00,22.29,20.344975237226497,0.014586244462697929,98886.0,31.645376219433904,31.14486429388083,31.368882628558159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,45.54794944313992,45.54794944313992,0.0,0.0,45.54794944313992,45.54794944313992,0.0,0.0 
 07/21  01:20:00,22.22,20.32393108520825,0.014586241601804934,98886.0,31.567899471157838,31.07710587829506,31.281137347043904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,45.54794944313992,45.54794944313992,0.0,0.0,45.54794944313992,45.54794944313992,0.0,0.0 
 07/21  01:30:00,22.15,20.302873628605498,0.014586244983473537,98886.0,31.49195446681181,31.010540059914506,31.197760280436634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,45.54794944313992,45.54794944313992,0.0,0.0,45.54794944313992,45.54794944313992,0.0,0.0 
 07/21  01:40:00,22.08,20.281794582817175,0.014586241849167141,98886.0,31.417072371154167,30.944533434025943,31.118840939305888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,45.54794944313992,45.54794944313992,0.0,0.0,45.54794944313992,45.54794944313992,0.0,0.0 
 07/21  01:50:00,22.01,20.260703222504483,0.014586245358119506,98886.0,31.343055125486339,30.878985571569627,31.043074547340127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,45.54794944313992,45.54794944313992,0.0,0.0,45.54794944313992,45.54794944313992,0.0,0.0 
 07/21  02:00:00,21.94,20.239589567969664,0.014586242132637267,98886.0,31.26988205005899,30.81395804651346,30.969245893935744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,45.54794944313992,45.54794944313992,0.0,0.0,45.54794944313992,45.54794944313992,0.0,0.0 
 07/21  02:10:00,21.887500000000004,20.223747822535914,0.014586246477103679,98886.0,31.198007504795208,30.74947099510897,30.896757860003839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,45.54794944313992,45.54794944313992,0.0,0.0,45.54794944313992,45.54794944313992,0.0,0.0 
 07/21  02:20:00,21.835,20.207892057617906,0.014586243281892482,98886.0,31.12747305166131,30.68548337739491,30.82546411122188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,45.54794944313992,45.54794944313992,0.0,0.0,45.54794944313992,45.54794944313992,0.0,0.0 
 07/21  02:30:00,21.7825,20.192026116144189,0.014586241526752489,98886.0,31.058043098407006,30.621940491504714,30.755367868031838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,45.54794944313992,45.54794944313992,0.0,0.0,45.54794944313992,45.54794944313992,0.0,0.0 
 07/21  02:40:00,21.730000000000005,20.17615534048992,0.014586246295402535,98886.0,30.98951764146505,30.558806365921897,30.68646449060425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,45.54794944313992,45.54794944313992,0.0,0.0,45.54794944313992,45.54794944313992,0.0,0.0 
 07/21  02:50:00,21.677500000000003,20.160270338193685,0.014586242641790025,98886.0,30.92184100242374,30.49606593390649,30.618728086386516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,45.54794944313992,45.54794944313992,0.0,0.0,45.54794944313992,45.54794944313992,0.0,0.0 
 07/21  03:00:00,21.625,20.144385583866279,0.014586247963301585,98886.0,30.855059299521654,30.433714109537527,30.552156499924739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,0.0,16.286672047883284,16.286672047883284,0.0,0.0,39.873346448102918,39.873346448102918,0.0,45.54794944313992,45.54794944313992,0.0,0.0,45.54794944313992,45.54794944313992,0.0,0.0 
