Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Wetbulb Temperature [C](TimeStep),Environment:Site Outdoor Air Humidity Ratio [kgWater/kgDryAir](TimeStep),Environment:Site Outdoor Air Barometric Pressure [Pa](TimeStep),WEST ZONE:Zone Air Temperature [C](TimeStep),EAST ZONE:Zone Air Temperature [C](TimeStep),NORTH ZONE:Zone Air Temperature [C](TimeStep),CHILLED WATER LOOP:Plant Supply Side Cooling Demand Rate [W](TimeStep),CHILLED WATER LOOP:Plant Supply Side Heating Demand Rate [W](TimeStep),HOT WATER LOOP:Plant Supply Side Cooling Demand Rate [W](TimeStep),HOT WATER LOOP:Plant Supply Side Heating Demand Rate [W](TimeStep),CHILLED WATER CONDENSER LOOP:Plant Supply Side Cooling Demand Rate [W](TimeStep),CHILLED WATER CONDENSER LOOP:Plant Supply Side Heating Demand Rate [W](TimeStep),REHEAT COIL ZONE 1:Heating Coil Heating Energy [J](TimeStep),REHEAT COIL ZONE 2:Heating Coil Heating Energy [J](TimeStep),REHEAT COIL ZONE 3:Heating Coil Heating Energy [J](TimeStep),DETAILED COOLING COIL:Cooling Coil Total Cooling Energy [J](TimeStep),LITTLE CHILLER:Chiller Electricity Rate [W](TimeStep),LITTLE CHILLER:Chiller Evaporator Cooling Rate [W](TimeStep),LITTLE CHILLER:Chiller Evaporator Inlet Temperature [C](TimeStep),LITTLE CHILLER:Chiller Evaporator Outlet Temperature [C](TimeStep),LITTLE CHILLER:Chiller Evaporator Mass Flow Rate [kg/s](TimeStep),LITTLE CHILLER:Chiller Condenser Heat Transfer Rate [W](TimeStep),LITTLE CHILLER:Chiller Condenser Inlet Temperature [C](TimeStep),LITTLE CHILLER:Chiller Condenser Outlet Temperature [C](TimeStep),LITTLE CHILLER:Chiller Condenser Mass Flow Rate [kg/s](TimeStep),BIG CHILLER:Chiller Electricity Rate [W](TimeStep),BIG CHILLER:Chiller Evaporator Cooling Rate [W](TimeStep),BIG CHILLER:Chiller Evaporator Inlet Temperature [C](TimeStep),BIG CHILLER:Chiller Evaporator Outlet Temperature [C](TimeStep),BIG CHILLER:Chiller Evaporator Mass Flow Rate [kg/s](TimeStep),BIG CHILLER:Chiller Condenser Heat Transfer Rate [W](TimeStep),BIG CHILLER:Chiller Condenser Inlet Temperature [C](TimeStep),BIG CHILLER:Chiller Condenser Outlet Temperature [C](TimeStep),BIG CHILLER:Chiller Condenser Mass Flow Rate [kg/s](TimeStep),BIG TOWER1:Cooling Tower Inlet Temperature [C](TimeStep),BIG TOWER1:Cooling Tower Outlet Temperature [C](TimeStep),BIG TOWER1:Cooling Tower Mass Flow Rate [kg/s](TimeStep),BIG TOWER1:Cooling Tower Heat Transfer Rate [W](TimeStep),BIG TOWER1:Cooling Tower Fan Electricity Rate [W](TimeStep),BIG TOWER1:Cooling Tower Fan Electricity Energy [J](TimeStep),BIG TOWER2:Cooling Tower Inlet Temperature [C](TimeStep),BIG TOWER2:Cooling Tower Outlet Temperature [C](TimeStep),BIG TOWER2:Cooling Tower Mass Flow Rate [kg/s](TimeStep),BIG TOWER2:Cooling Tower Heat Transfer Rate [W](TimeStep),BIG TOWER2:Cooling Tower Fan Electricity Rate [W](TimeStep),BIG TOWER2:Cooling Tower Fan Electricity Energy [J](TimeStep) 
 01/21  16:00:00,-16.6,-16.6,0.0008974771856968442,98886.0,20.001619843355568,20.00056842571593,19.997444775145309,0.0,0.0,0.0,8233.086265602955,0.0,0.0,1298981.1469183248,1470219.7049539237,2259013.938634571,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  16:10:00,-16.6,-16.6,0.0008974771856968442,98886.0,19.99852829490451,20.005580573475997,19.99454140872137,0.0,0.0,0.0,8575.457975523304,0.0,0.0,1348306.419582449,1520990.3151384213,2317696.7986279975,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  16:20:00,-16.6,-16.6,0.0008974771856968442,98886.0,20.004177551713075,20.002899317054689,19.99826420885537,0.0,0.0,0.0,8524.68724621866,0.0,0.0,1348342.3012236979,1512652.663614758,2317757.878552063,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  16:30:00,-16.6,-16.6,0.0008974771856968442,98886.0,20.003223445554924,19.998145194879588,19.995689436303139,0.0,0.0,0.0,8437.083545252259,0.0,0.0,1338469.112161756,1504146.7671152654,2303041.5978708437,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  16:40:00,-16.6,-16.6,0.0008974771856968442,98886.0,19.995385859917826,20.004177516555314,20.000099311308515,0.0,0.0,0.0,8422.23575370432,0.0,0.0,1328728.0984697226,1504255.957385082,2303202.004758012,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  16:50:00,-16.6,-16.6,0.0008974771856968442,98886.0,19.99970775405322,19.99332566169225,19.996847220804793,0.0,0.0,0.0,8353.504214923247,0.0,0.0,1328721.3719529396,1487304.6521776783,2288531.126556512,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  17:00:00,-16.6,-16.6,0.0008974771856968442,98886.0,20.008976373749364,19.993571679606676,20.000560927843904,0.0,0.0,0.0,8363.852438463668,0.0,0.0,1328816.0530421984,1487413.760306346,2288692.2269460496,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  17:10:00,-16.6,-16.6,0.0008974771856968442,98886.0,17.23344823439566,16.608338359227383,16.67830785057455,0.0,0.0,0.0,210.941380549151,0.0,0.0,0.0,89248.36395485988,107923.70060335919,0.0,0.0,0.0,6.670000000000001,6.670000000000001,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.670000000000001,6.670000000000001,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  17:20:00,-16.6,-16.6,0.0008974771856968442,98886.0,16.137092258200587,15.506664297146163,15.555195460364459,0.0,0.0,0.0,219.71926428416584,0.0,0.0,0.0,101267.3009421289,132657.830593057,0.0,0.0,0.0,6.669999999999997,6.669999999999997,0.0,0.0,9.999999999999997,9.999999999999997,0.0,0.0,0.0,6.669999999999997,6.669999999999997,0.0,0.0,9.999999999999997,9.999999999999997,0.0,9.999999999999997,9.999999999999997,0.0,0.0,0.0,0.0,9.999999999999997,9.999999999999997,0.0,0.0,0.0,0.0 
 01/21  17:30:00,-16.6,-16.6,0.0008974771856968442,98886.0,15.529299229829146,15.10069742303225,15.121202340159846,0.0,0.0,0.0,610.4501254254656,0.0,0.0,0.0,263680.30334121346,353143.6347518445,0.0,0.0,0.0,6.669999999999996,6.669999999999996,0.0,0.0,9.999999999999997,9.999999999999997,0.0,0.0,0.0,6.669999999999996,6.669999999999996,0.0,0.0,9.999999999999997,9.999999999999997,0.0,9.999999999999997,9.999999999999997,0.0,0.0,0.0,0.0,9.999999999999997,9.999999999999997,0.0,0.0,0.0,0.0 
 01/21  17:40:00,-16.6,-16.6,0.0008974771856968442,98886.0,15.253280168811509,15.018275313713055,15.019270058538865,0.0,0.0,0.0,968.3223140401028,0.0,0.0,35201.73101638963,389823.39313030746,520185.60943512248,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  17:50:00,-16.6,-16.6,0.0008974771856968442,98886.0,15.056572213559724,15.006720067280586,14.998410016774353,0.0,0.0,0.0,1285.418574687925,0.0,0.0,64324.20655698665,476016.2307398315,635427.7747969205,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  18:00:00,-16.6,-16.6,0.0008974771856968442,98886.0,15.027349858544494,15.001717318443867,14.996744839764549,0.0,0.0,0.0,1516.4187144323794,0.0,0.0,118153.06531104839,509583.00792182926,684892.3333890343,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  18:10:00,-16.6,-16.6,0.0008974771856968442,98886.0,15.01243835094023,14.998674265648236,14.99691623007793,0.0,0.0,0.0,8162.377843133078,0.0,0.0,1380301.110889753,1418506.119164453,2135574.5017302946,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  18:20:00,-16.6,-16.6,0.0008974771856968442,98886.0,15.001870911663021,14.993036894457358,14.994479357363039,0.0,0.0,0.0,8383.863121227134,0.0,0.0,1414935.8551247672,1450534.4618920249,2182945.81083289,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  18:30:00,-16.6,-16.6,0.0008974771856968442,98886.0,15.00765664696665,14.994757686748919,14.991229613435185,0.0,0.0,0.0,8561.782602647343,0.0,0.0,1449111.40744953,1482121.4468753287,2220392.2712945898,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  18:40:00,-16.6,-16.6,0.0008974771856968442,98886.0,14.998506546461379,14.992509040366022,14.994214209736312,0.0,0.0,0.0,8674.66695301202,0.0,0.0,1460290.261524142,1502753.8383183289,2257017.2462702479,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  18:50:00,-16.6,-16.6,0.0008974771856968442,98886.0,15.007386694516518,15.001402336776386,15.001553983483357,0.0,0.0,0.0,8842.594437178479,0.0,0.0,1493755.7421434099,1533508.8469079869,2293410.06102327,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  19:00:00,-16.6,-16.6,0.0008974771856968442,98886.0,15.006946736074904,14.994423698799679,14.996439413734267,0.0,0.0,0.0,8882.459101873641,0.0,0.0,1504504.4115753847,1543350.6593478732,2310952.161772871,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  19:10:00,-16.6,-16.6,0.0008974771856968442,98886.0,15.007428077544198,15.002008046849241,14.999564593664405,0.0,0.0,0.0,9035.932737388037,0.0,0.0,1526539.769872787,1573583.05306534,2346753.6530637496,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  19:20:00,-16.6,-16.6,0.0008974771856968442,98886.0,15.001915573190603,14.99755716208007,14.99672899914119,0.0,0.0,0.0,9080.037859191423,0.0,0.0,1537304.3240005242,1583405.5429028415,2364221.1441147166,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  19:30:00,-16.6,-16.6,0.0008974771856968442,98886.0,15.004572202305195,14.99471442518048,15.003635455058973,0.0,0.0,0.0,9216.687713306746,0.0,0.0,1559068.1341608386,1603303.411604441,2399418.174938885,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  19:40:00,-16.6,-16.6,0.0008974771856968442,98886.0,15.002300532004194,14.999867802463946,15.003580596981307,0.0,0.0,0.0,9279.798639306096,0.0,0.0,1569715.1668274529,1622780.1616367899,2416613.2144934728,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  19:50:00,-16.6,-16.6,0.0008974771856968442,98886.0,14.995426278366244,14.99437851820266,14.996906975260903,0.0,0.0,0.0,9331.935244124443,0.0,0.0,1580387.616822367,1632479.3135448034,2433816.653762463,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  20:00:00,-16.6,-16.6,0.0008974771856968442,98886.0,14.999499278981782,14.99363154460978,15.005073089737972,0.0,0.0,0.0,9470.960765977636,0.0,0.0,1601863.4033928444,1652024.5842702203,2468334.0440768755,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  20:10:00,-16.6,-16.6,0.0008974771856968442,98886.0,15.000579220858367,15.002415736567528,15.00924009862046,0.0,0.0,0.0,9535.106157702694,0.0,0.0,1612271.3478736589,1671013.1874921225,2485047.112688238,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  20:20:00,-16.6,-16.6,0.0008974771856968442,98886.0,14.997954485943583,15.00129383894555,15.007199092858155,0.0,0.0,0.0,9587.130488100369,0.0,0.0,1622628.7587186464,1680361.0123676509,2501654.8136439307,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  20:30:00,-16.6,-16.6,0.0008974771856968442,98886.0,15.006227157924286,15.00480053863483,15.00295227685343,0.0,0.0,0.0,9678.330046924733,0.0,0.0,1643592.0080981518,1699326.739329255,2518511.639158535,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  20:40:00,-16.6,-16.6,0.0008974771856968442,98886.0,14.996146350429476,15.002769394490289,15.000872563409251,0.0,0.0,0.0,9715.404411880412,0.0,0.0,1643503.9551814167,1708619.721776484,2535031.0317606108,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  20:50:00,-16.6,-16.6,0.0008974771856968442,98886.0,14.998657233262586,15.00726055572427,14.998542649946609,0.0,0.0,0.0,9808.815366025872,0.0,0.0,1664402.5224370745,1727455.212078369,2551866.133506462,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  21:00:00,-16.6,-16.6,0.0008974771856968442,98886.0,15.001687242563847,15.006252205548515,14.997482834357056,0.0,0.0,0.0,9865.44130197806,0.0,0.0,1674649.0024790783,1736669.3719201468,2568261.4618290306,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  21:10:00,-16.6,-16.6,0.0008974771856968442,98886.0,15.000810439443442,15.00069696987258,14.997473786099676,0.0,0.0,0.0,9922.648023300511,0.0,0.0,1684884.9567103345,1745877.1076826619,2584613.709456648,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  21:20:00,-16.6,-16.6,0.0008974771856968442,98886.0,14.998325944394243,15.007159542830339,14.997383091789466,0.0,0.0,0.0,9996.84141796139,0.0,0.0,1695164.2385545278,1764280.317545033,2601004.887659745,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  21:30:00,-16.6,-16.6,0.0008974771856968442,98886.0,14.99749713470345,14.996382995312836,14.998166275801188,0.0,0.0,0.0,10036.76129056382,0.0,0.0,1705300.2726166894,1764246.937506381,2617152.773100327,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  21:40:00,-16.6,-16.6,0.0008974771856968442,98886.0,14.996420908429132,14.99800839833044,14.998792917178294,0.0,0.0,0.0,10111.222784937614,0.0,0.0,1715540.4103470529,1782541.1204609043,2633432.500418626,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  21:50:00,-16.6,-16.6,0.0008974771856968442,98886.0,14.996264262457292,14.999848204545947,15.000334770781436,0.0,0.0,0.0,10167.715331268018,0.0,0.0,1725615.519103671,1791561.112037673,2649436.6704315699,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  22:00:00,-16.6,-16.6,0.0008974771856968442,98886.0,14.99722040454028,14.99788643418457,15.002983643065697,0.0,0.0,0.0,10224.123983719031,0.0,0.0,1735621.9482120947,1800514.4217584884,2665311.622414894,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  22:10:00,-16.6,-16.6,0.0008974771856968442,98886.0,14.998601538552013,15.007314668659065,15.006174527194978,0.0,0.0,0.0,10296.656086569967,0.0,0.0,1745596.980697918,1818357.6968333184,2681114.2278174778,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  22:20:00,-16.6,-16.6,0.0008974771856968442,98886.0,15.001525340636137,15.000200251023064,14.995246064722684,0.0,0.0,0.0,10292.02860786716,0.0,0.0,1755395.827196965,1818186.982938262,2680865.518427337,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  22:30:00,-16.6,-16.6,0.0008974771856968442,98886.0,15.001925451778114,15.003764336422402,15.005522480161226,0.0,0.0,0.0,10417.571005022768,0.0,0.0,1765508.0270806058,1836106.9594404563,2712587.5125293245,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  22:40:00,-16.6,-16.6,0.0008974771856968442,98886.0,14.99246478977645,14.996636998001291,15.003148202643072,0.0,0.0,0.0,10390.21186491578,0.0,0.0,1765319.4417695604,1835911.0584457992,2712301.600648256,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  22:50:00,-16.6,-16.6,0.0008974771856968442,98886.0,15.000036891743007,15.001488485209049,14.999651668065825,0.0,0.0,0.0,10488.739658700733,0.0,0.0,1785292.472827227,1853743.133740132,2728263.81576534,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  23:00:00,-16.6,-16.6,0.0008974771856968442,98886.0,14.996446846846736,14.9946042435379,15.003419222481116,0.0,0.0,0.0,10512.622400792592,0.0,0.0,1785181.6670319774,1853628.2053571677,2743606.2243077156,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  23:10:00,-16.6,-16.6,0.0008974771856968442,98886.0,15.006048531898998,15.000937236696082,14.994274819576514,0.0,0.0,0.0,10561.88306350728,0.0,0.0,1804827.1134856176,1871138.130046627,2743716.094760071,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  23:20:00,-16.6,-16.6,0.0008974771856968442,98886.0,15.002496232579837,14.995086776593752,14.992656488413738,0.0,0.0,0.0,10592.562034756711,0.0,0.0,1804750.8279208847,1871059.1287481357,2759028.8770979687,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  23:30:00,-16.6,-16.6,0.0008974771856968442,98886.0,14.999644570185396,15.001409224729518,14.99784663348472,0.0,0.0,0.0,10669.272769892736,0.0,0.0,1814618.413161211,1888495.8189254136,2774584.96253498,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  23:40:00,-16.6,-16.6,0.0008974771856968442,98886.0,15.003529551636254,14.99613318704585,15.005311593994565,0.0,0.0,0.0,10709.3740178611,0.0,0.0,1824204.747719035,1888387.9710817303,2789693.7519803338,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  23:50:00,-16.6,-16.6,0.0008974771856968442,98886.0,14.997624141551306,15.00497149249249,14.99790913859889,0.0,0.0,0.0,10721.76753358448,0.0,0.0,1824098.6067687695,1905428.983661372,2789533.620672348,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 01/21  24:00:00,-16.6,-16.6,0.0008974771856968442,98886.0,14.996154308563077,14.99978713456856,14.996393710220023,0.0,0.0,0.0,10770.552879812507,0.0,0.0,1833845.6083676047,1905528.035947779,2804862.0975183628,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0 
 07/21  00:10:00,22.885,20.531814754724495,0.014592316598352267,98886.0,32.14791063820362,31.59193428711141,31.904784160210626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,0.0,0.0,16.2866872126842,16.2866872126842,0.0,0.0,39.87885300649865,39.87885300649865,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0,45.553681434170069,45.553681434170069,0.0,0.0,0.0,0.0 
